,Edita,Alina,Andrei,Liviu,Oana,Silviu,Mada,Meli,least2,gold
98_9,,,2.0,2.0,,,,,True,0
98_10,,,2.0,2.0,,,,,True,0
98_11,,,0.0,0.0,,,,,True,0
98_12,,,2.0,2.0,,,,,True,0
98_13,,,2.0,0.0,,,,,True,0
98_14,,,2.0,0.0,,,,,True,0
98_15,,,2.0,0.0,,,,,True,0
98_16,,,0.0,0.0,,,,,True,0
98_17,,,0.0,0.0,,,,,True,0
98_18,,,0.0,0.0,,,,,True,0
98_19,,,0.0,0.0,,,,,True,0
99_0,,,2.0,2.0,,,,,True,0
99_1,,,2.0,2.0,,,,,True,0
99_2,,,2.0,2.0,,,,,True,0
99_3,,,2.0,2.0,,,,,True,0
99_4,,,0.0,2.0,,,,,True,0
99_5,,,2.0,2.0,,,,,True,0
99_6,,,2.0,2.0,,,,,True,0
99_7,,,2.0,2.0,,,,,True,0
99_8,,,2.0,2.0,,,,,True,0
99_9,,,2.0,2.0,,,,,True,0
99_10,,,0.0,2.0,,,,,True,0
99_11,,,2.0,2.0,,,,,True,0
99_12,,,2.0,2.0,,,,,True,0
99_13,,,2.0,0.0,,,,,True,0
99_14,,,0.0,0.0,,,,,True,0
99_15,,,2.0,2.0,,,,,True,0
99_16,,,2.0,2.0,,,,,True,0
99_17,,,2.0,2.0,,,,,True,0
99_18,,,2.0,0.0,,,,,True,0
99_19,,,0.0,0.0,,,,,True,0
99_20,,,2.0,0.0,,,,,True,0
99_21,,,2.0,2.0,,,,,True,0
99_22,,,2.0,2.0,,,,,True,0
99_23,,,2.0,0.0,,,,,True,0
99_24,,,2.0,0.0,,,,,True,0
99_25,,,2.0,2.0,,,,,True,0
99_26,,,2.0,0.0,,,,,True,0
99_27,,,2.0,0.0,,,,,True,0
99_28,,,2.0,0.0,,,,,True,0
99_29,,,2.0,2.0,,,,,True,0
100_0,,,2.0,0.0,,,,,True,0
100_1,,,2.0,0.0,,,,,True,0
100_2,,,2.0,0.0,,,,,True,0
100_3,,,0.0,0.0,,,,,True,0
100_4,,,2.0,2.0,,,,,True,0
100_5,,,2.0,2.0,,,,,True,0
100_6,,,2.0,0.0,,,,,True,0
100_7,,,2.0,2.0,,,,,True,0
100_8,,,2.0,2.0,,,,,True,0
100_9,,,2.0,0.0,,,,,True,0
100_10,,,2.0,2.0,,,,,True,0
100_11,,,2.0,2.0,,,,,True,0
100_12,,,2.0,2.0,,,,,True,0
100_13,,,2.0,2.0,,,,,True,0
100_14,,,2.0,2.0,,,,,True,0
100_15,,,2.0,2.0,,,,,True,0
100_16,,,2.0,2.0,,,,,True,0
100_17,,,0.0,0.0,,,,,True,0
100_18,,,2.0,2.0,,,,,True,0
100_19,,,2.0,0.0,,,,,True,0
133_0,,,2.0,,,,0.0,,True,0
133_1,,,2.0,,,,0.0,,True,0
133_2,,,2.0,,,,0.0,,True,0
133_3,,,2.0,,,,0.0,,True,0
133_4,,,2.0,,,,0.0,,True,0
133_5,,,2.0,,,,0.0,,True,0
133_6,,,2.0,,,,0.0,,True,0
133_7,,,2.0,,,,0.0,,True,0
133_8,,,2.0,,,,0.0,,True,0
133_9,,,2.0,,,,0.0,,True,0
133_11,,,0.0,,,,0.0,,True,0
133_12,,,2.0,,,,0.0,,True,0
133_13,,,2.0,,,,2.0,,True,0
133_14,,,2.0,,,,2.0,,True,0
133_15,,,2.0,,,,2.0,,True,0
133_16,,,2.0,,,,2.0,,True,0
133_17,,,2.0,,,,0.0,,True,0
133_18,,,2.0,,,,2.0,,True,0
133_19,,,2.0,,,,0.0,,True,0
134_0,,,2.0,,,,2.0,,True,0
134_1,,,0.0,,,,0.0,,True,0
134_2,,,2.0,,,,2.0,,True,0
134_3,,,2.0,,,,2.0,,True,0
134_4,,,2.0,,,,2.0,,True,0
134_5,,,0.0,,,,2.0,,True,0
134_6,,,2.0,,,,2.0,,True,0
134_7,,,2.0,,,,2.0,,True,0
134_8,,,2.0,,,,2.0,,True,0
134_9,,,2.0,,,,2.0,,True,0
134_10,,,2.0,,,,2.0,,True,0
134_11,,,2.0,,,,2.0,,True,0
134_12,,,2.0,,,,2.0,,True,0
134_13,,,2.0,,,,2.0,,True,0
134_14,,,2.0,,,,2.0,,True,0
134_15,,,2.0,,,,0.0,,True,0
134_16,,,2.0,,,,2.0,,True,0
134_17,,,2.0,,,,2.0,,True,0
134_18,,,2.0,,,,2.0,,True,0
134_19,,,2.0,,,,2.0,,True,0
135_0,,,2.0,,,,0.0,,True,0
135_1,,,2.0,,,,2.0,,True,0
135_2,,,2.0,,,,2.0,,True,0
135_3,,,2.0,,,,2.0,,True,0
135_4,,,2.0,,,,0.0,,True,0
135_5,,,2.0,,,,0.0,,True,0
135_6,,,2.0,,,,2.0,,True,0
135_8,,,2.0,,,,0.0,,True,0
135_9,,,2.0,,,,2.0,,True,0
135_10,,,2.0,,,,0.0,,True,0
135_11,,,2.0,,,,0.0,,True,0
135_12,,,2.0,,,,0.0,,True,0
135_13,,,2.0,,,,0.0,,True,0
135_14,,,2.0,,,,2.0,,True,0
135_15,,,2.0,,,,2.0,,True,0
135_16,,,2.0,,,,0.0,,True,0
135_17,,,2.0,,,,2.0,,True,0
135_18,,,2.0,,,,2.0,,True,0
135_19,,,2.0,,,,2.0,,True,0
136_0,,,2.0,,,,2.0,,True,0
136_1,,,2.0,,,,2.0,,True,0
136_2,,,2.0,,,,2.0,,True,0
136_3,,,2.0,,,,2.0,,True,0
136_4,,,2.0,,,,2.0,,True,0
136_5,,,2.0,,,,2.0,,True,0
136_6,,,2.0,,,,2.0,,True,0
136_7,,,2.0,,,,2.0,,True,0
136_8,,,2.0,,,,2.0,,True,0
136_9,,,2.0,,,,2.0,,True,0
136_10,,,2.0,,,,2.0,,True,0
136_11,,,2.0,,,,2.0,,True,0
136_12,,,2.0,,,,2.0,,True,0
136_13,,,2.0,,,,2.0,,True,0
136_14,,,2.0,,,,2.0,,True,0
136_15,,,2.0,,,,2.0,,True,0
136_17,,,2.0,,,,2.0,,True,0
136_18,,,2.0,,,,2.0,,True,0
136_19,,,2.0,,,,2.0,,True,0
136_20,,,2.0,,,,0.0,,True,0
136_21,,,2.0,,,,2.0,,True,0
136_22,,,2.0,,,,0.0,,True,0
136_23,,,2.0,,,,2.0,,True,0
136_24,,,2.0,,,,0.0,,True,0
136_25,,,0.0,,,,2.0,,True,0
136_26,,,2.0,,,,2.0,,True,0
136_27,,,2.0,,,,2.0,,True,0
137_0,,,2.0,,,,2.0,,True,0
137_1,,,2.0,,,,2.0,,True,0
137_2,,,2.0,,,,2.0,,True,0
137_3,,,2.0,,,,2.0,,True,0
137_4,,,2.0,,,,2.0,,True,0
137_5,,,2.0,,,,2.0,,True,0
137_6,,,2.0,,,,2.0,,True,0
137_7,,,2.0,,,,2.0,,True,0
137_8,,,2.0,,,,2.0,,True,0
137_9,,,2.0,,,,2.0,,True,0
137_10,,,2.0,,,,2.0,,True,0
137_11,,,2.0,,,,2.0,,True,0
137_12,,,2.0,,,,2.0,,True,0
137_13,,,2.0,,,,2.0,,True,0
137_14,,,2.0,,,,2.0,,True,0
137_15,,,2.0,,,,2.0,,True,0
137_16,,,2.0,,,,2.0,,True,0
137_17,,,2.0,,,,2.0,,True,0
137_18,,,2.0,,,,2.0,,True,0
137_19,,,2.0,,,,2.0,,True,0
101_0,,,2.0,0.0,,,,,True,0
101_1,,,2.0,0.0,,,,,True,0
101_2,,,2.0,0.0,,,,,True,0
101_3,,,2.0,0.0,,,,,True,0
101_4,,,2.0,2.0,,,,,True,0
101_5,,,2.0,0.0,,,,,True,0
101_6,,,2.0,0.0,,,,,True,0
101_7,,,2.0,0.0,,,,,True,0
101_8,,,2.0,2.0,,,,,True,0
101_9,,,2.0,0.0,,,,,True,0
101_10,,,2.0,0.0,,,,,True,0
101_11,,,2.0,2.0,,,,,True,0
101_12,,,2.0,0.0,,,,,True,0
101_13,,,2.0,0.0,,,,,True,0
101_14,,,2.0,0.0,,,,,True,0
101_15,,,2.0,0.0,,,,,True,0
101_16,,,2.0,0.0,,,,,True,0
101_17,,,2.0,0.0,,,,,True,0
101_18,,,0.0,2.0,,,,,True,0
101_19,,,2.0,0.0,,,,,True,0
138_0,,,2.0,,,,0.0,,True,0
138_1,,,2.0,,,,2.0,,True,0
138_2,,,2.0,,,,2.0,,True,0
138_3,,,2.0,,,,2.0,,True,0
138_4,,,2.0,,,,2.0,,True,0
138_5,,,2.0,,,,0.0,,True,0
138_6,,,0.0,,,,0.0,,True,0
138_7,,,0.0,,,,0.0,,True,0
138_8,,,2.0,,,,0.0,,True,0
138_9,,,2.0,,,,0.0,,True,0
138_10,,,2.0,,,,0.0,,True,0
138_11,,,2.0,,,,2.0,,True,0
138_12,,,2.0,,,,2.0,,True,0
138_13,,,2.0,,,,2.0,,True,0
138_14,,,2.0,,,,2.0,,True,0
138_15,,,2.0,,,,2.0,,True,0
138_16,,,2.0,,,,2.0,,True,0
138_17,,,2.0,,,,2.0,,True,0
138_18,,,2.0,,,,2.0,,True,0
138_20,,,2.0,,,,2.0,,True,0
138_21,,,2.0,,,,2.0,,True,0
138_22,,,2.0,,,,0.0,,True,0
138_23,,,2.0,,,,2.0,,True,0
138_24,,,2.0,,,,2.0,,True,0
102_0,,,2.0,0.0,,,,,True,0
102_1,,,2.0,2.0,,,,,True,0
102_2,,,0.0,0.0,,,,,True,0
102_3,,,2.0,2.0,,,,,True,0
102_4,,,2.0,2.0,,,,,True,0
102_5,,,2.0,2.0,,,,,True,0
102_6,,,2.0,2.0,,,,,True,0
102_7,,,2.0,2.0,,,,,True,0
102_8,,,2.0,2.0,,,,,True,0
102_9,,,2.0,2.0,,,,,True,0
102_10,,,2.0,0.0,,,,,True,0
102_11,,,2.0,2.0,,,,,True,0
102_12,,,2.0,2.0,,,,,True,0
102_13,,,2.0,2.0,,,,,True,0
102_14,,,2.0,0.0,,,,,True,0
102_15,,,2.0,2.0,,,,,True,0
102_16,,,2.0,2.0,,,,,True,0
102_17,,,2.0,2.0,,,,,True,0
102_18,,,2.0,2.0,,,,,True,0
102_19,,,2.0,2.0,,,,,True,0
139_0,,,2.0,,,,2.0,,True,0
139_1,,,2.0,,,,2.0,,True,0
139_2,,,2.0,,,,2.0,,True,0
139_3,,,2.0,,,,2.0,,True,0
139_4,,,2.0,,,,0.0,,True,0
139_5,,,0.0,,,,0.0,,True,0
139_6,,,2.0,,,,2.0,,True,0
139_7,,,2.0,,,,0.0,,True,0
139_8,,,2.0,,,,2.0,,True,0
139_9,,,2.0,,,,2.0,,True,0
139_10,,,0.0,,,,0.0,,True,0
139_11,,,2.0,,,,2.0,,True,0
139_12,,,2.0,,,,2.0,,True,0
139_13,,,2.0,,,,0.0,,True,0
139_14,,,2.0,,,,2.0,,True,0
139_15,,,2.0,,,,2.0,,True,0
139_16,,,2.0,,,,2.0,,True,0
139_17,,,2.0,,,,2.0,,True,0
139_18,,,2.0,,,,2.0,,True,0
139_19,,,2.0,,,,0.0,,True,0
140_0,,,2.0,,,,2.0,,True,0
140_1,,,2.0,,,,2.0,,True,0
140_2,,,2.0,,,,2.0,,True,0
140_3,,,2.0,,,,2.0,,True,0
140_4,,,2.0,,,,2.0,,True,0
140_5,,,2.0,,,,2.0,,True,0
140_6,,,2.0,,,,2.0,,True,0
140_7,,,2.0,,,,2.0,,True,0
140_8,,,2.0,,,,2.0,,True,0
140_9,,,2.0,,,,2.0,,True,0
140_10,,,2.0,,,,2.0,,True,0
140_11,,,2.0,,,,2.0,,True,0
140_12,,,2.0,,,,2.0,,True,0
140_13,,,2.0,,,,2.0,,True,0
140_14,,,2.0,,,,2.0,,True,0
140_15,,,2.0,,,,2.0,,True,0
140_16,,,2.0,,,,2.0,,True,0
140_17,,,2.0,,,,2.0,,True,0
140_18,,,2.0,,,,2.0,,True,0
140_19,,,2.0,,,,2.0,,True,0
103_0,,,2.0,0.0,,,,,True,0
103_1,,,2.0,2.0,,,,,True,0
103_2,,,2.0,0.0,,,,,True,0
103_3,,,2.0,2.0,,,,,True,0
103_4,,,2.0,2.0,,,,,True,0
103_5,,,2.0,2.0,,,,,True,0
103_6,,,2.0,2.0,,,,,True,0
103_7,,,0.0,0.0,,,,,True,0
103_8,,,2.0,0.0,,,,,True,0
103_9,,,2.0,2.0,,,,,True,0
103_10,,,2.0,2.0,,,,,True,0
103_11,,,0.0,0.0,,,,,True,0
103_12,,,2.0,2.0,,,,,True,0
103_13,,,2.0,0.0,,,,,True,0
103_14,,,2.0,0.0,,,,,True,0
103_15,,,2.0,0.0,,,,,True,0
103_16,,,2.0,0.0,,,,,True,0
103_17,,,2.0,2.0,,,,,True,0
103_18,,,2.0,0.0,,,,,True,0
103_19,,,2.0,0.0,,,,,True,0
104_0,,,2.0,2.0,,,,,True,0
104_1,,,2.0,2.0,,,,,True,0
104_2,,,2.0,2.0,,,,,True,0
104_3,,,2.0,0.0,,,,,True,0
104_4,,,2.0,2.0,,,,,True,0
104_5,,,2.0,2.0,,,,,True,0
104_6,,,2.0,2.0,,,,,True,0
104_7,,,2.0,2.0,,,,,True,0
104_8,,,2.0,0.0,,,,,True,0
104_9,,,2.0,2.0,,,,,True,0
104_10,,,2.0,0.0,,,,,True,0
104_11,,,2.0,2.0,,,,,True,0
104_12,,,2.0,2.0,,,,,True,0
104_13,,,2.0,2.0,,,,,True,0
104_14,,,2.0,2.0,,,,,True,0
104_15,,,2.0,2.0,,,,,True,0
104_16,,,2.0,2.0,,,,,True,0
104_17,,,2.0,2.0,,,,,True,0
105_0,,,2.0,0.0,,,,,True,0
105_1,,,2.0,2.0,,,,,True,0
105_2,,,2.0,2.0,,,,,True,0
105_3,,,2.0,0.0,,,,,True,0
105_4,,,2.0,2.0,,,,,True,0
105_5,,,2.0,0.0,,,,,True,0
105_6,,,2.0,2.0,,,,,True,0
105_7,,,2.0,0.0,,,,,True,0
105_8,,,2.0,2.0,,,,,True,0
105_9,,,2.0,0.0,,,,,True,0
105_10,,,2.0,2.0,,,,,True,0
105_11,,,2.0,0.0,,,,,True,0
105_12,,,2.0,2.0,,,,,True,0
105_13,,,2.0,2.0,,,,,True,0
105_14,,,2.0,2.0,,,,,True,0
105_15,,,2.0,0.0,,,,,True,0
105_16,,,2.0,0.0,,,,,True,0
105_17,,,2.0,0.0,,,,,True,0
105_18,,,2.0,2.0,,,,,True,0
105_19,,,2.0,2.0,,,,,True,0
106_0,,,0.0,0.0,,,,,True,0
106_1,,,2.0,2.0,,,,,True,0
106_2,,,2.0,0.0,,,,,True,0
106_3,,,0.0,0.0,,,,,True,0
106_4,,,2.0,2.0,,,,,True,0
106_5,,,2.0,2.0,,,,,True,0
106_6,,,2.0,0.0,,,,,True,0
106_7,,,2.0,0.0,,,,,True,0
106_8,,,2.0,0.0,,,,,True,0
106_9,,,0.0,0.0,,,,,True,0
107_0,,,0.0,0.0,,,,,True,0
107_1,,,2.0,0.0,,,,,True,0
107_2,,,2.0,2.0,,,,,True,0
107_3,,,2.0,2.0,,,,,True,0
107_4,,,2.0,2.0,,,,,True,0
107_5,,,2.0,2.0,,,,,True,0
107_6,,,2.0,2.0,,,,,True,0
107_7,,,2.0,0.0,,,,,True,0
107_8,,,2.0,0.0,,,,,True,0
107_9,,,2.0,2.0,,,,,True,0
107_10,,,2.0,2.0,,,,,True,0
107_11,,,2.0,2.0,,,,,True,0
107_12,,,2.0,0.0,,,,,True,0
107_13,,,2.0,2.0,,,,,True,0
107_14,,,2.0,2.0,,,,,True,0
107_15,,,2.0,0.0,,,,,True,0
107_16,,,2.0,2.0,,,,,True,0
107_17,,,2.0,0.0,,,,,True,0
107_18,,,2.0,2.0,,,,,True,0
107_19,,,0.0,0.0,,,,,True,0
107_20,,,2.0,0.0,,,,,True,0
107_21,,,2.0,0.0,,,,,True,0
107_22,,,2.0,0.0,,,,,True,0
107_23,,,2.0,2.0,,,,,True,0
107_24,,,2.0,2.0,,,,,True,0
107_25,,,0.0,0.0,,,,,True,0
107_26,,,2.0,0.0,,,,,True,0
107_27,,,2.0,2.0,,,,,True,0
107_28,,,2.0,2.0,,,,,True,0
107_29,,,2.0,2.0,,,,,True,0
108_0,,,2.0,2.0,,,,,True,0
108_1,,,2.0,0.0,,,,,True,0
108_2,,,2.0,2.0,,,,,True,0
108_3,,,2.0,0.0,,,,,True,0
108_4,,,2.0,2.0,,,,,True,0
108_5,,,2.0,2.0,,,,,True,0
108_6,,,0.0,0.0,,,,,True,0
108_7,,,2.0,2.0,,,,,True,0
108_8,,,2.0,0.0,,,,,True,0
108_9,,,2.0,0.0,,,,,True,0
108_10,,,2.0,2.0,,,,,True,0
108_11,,,0.0,0.0,,,,,True,0
108_12,,,2.0,2.0,,,,,True,0
108_13,,,2.0,2.0,,,,,True,0
108_14,,,2.0,2.0,,,,,True,0
108_15,,,2.0,2.0,,,,,True,0
108_16,,,0.0,0.0,,,,,True,0
108_17,,,2.0,2.0,,,,,True,0
108_18,,,2.0,2.0,,,,,True,0
108_19,,,0.0,0.0,,,,,True,0
108_20,,,2.0,2.0,,,,,True,0
108_21,,,2.0,0.0,,,,,True,0
108_22,,,0.0,0.0,,,,,True,0
108_23,,,2.0,2.0,,,,,True,0
141_0,,,2.0,,,,2.0,,True,0
141_1,,,2.0,,,,2.0,,True,0
141_2,,,2.0,,,,2.0,,True,0
141_3,,,2.0,,,,2.0,,True,0
141_4,,,2.0,,,,2.0,,True,0
141_5,,,2.0,,,,2.0,,True,0
141_6,,,2.0,,,,2.0,,True,0
141_7,,,2.0,,,,2.0,,True,0
141_8,,,2.0,,,,2.0,,True,0
141_9,,,2.0,,,,2.0,,True,0
141_10,,,2.0,,,,2.0,,True,0
141_11,,,2.0,,,,2.0,,True,0
141_12,,,2.0,,,,2.0,,True,0
141_13,,,2.0,,,,2.0,,True,0
141_14,,,0.0,,,,2.0,,True,0
141_15,,,0.0,,,,2.0,,True,0
141_16,,,2.0,,,,0.0,,True,0
141_17,,,2.0,,,,2.0,,True,0
141_18,,,2.0,,,,2.0,,True,0
141_19,,,2.0,,,,0.0,,True,0
141_20,,,2.0,,,,2.0,,True,0
141_21,,,2.0,,,,2.0,,True,0
141_22,,,2.0,,,,2.0,,True,0
141_23,,,2.0,,,,2.0,,True,0
141_24,,,2.0,,,,2.0,,True,0
141_25,,,0.0,,,,0.0,,True,0
141_26,,,2.0,,,,2.0,,True,0
141_27,,,0.0,,,,0.0,,True,0
141_28,,,0.0,,,,0.0,,True,0
141_29,,,2.0,,,,2.0,,True,0
142_0,,,2.0,,,,2.0,,True,0
142_1,,,2.0,,,,2.0,,True,0
142_2,,,2.0,,,,2.0,,True,0
142_3,,,2.0,,,,2.0,,True,0
142_4,,,2.0,,,,2.0,,True,0
142_5,,,2.0,,,,2.0,,True,0
142_6,,,2.0,,,,2.0,,True,0
142_7,,,2.0,,,,2.0,,True,0
142_8,,,2.0,,,,2.0,,True,0
142_9,,,2.0,,,,2.0,,True,0
142_10,,,2.0,,,,2.0,,True,0
142_11,,,2.0,,,,2.0,,True,0
142_12,,,2.0,,,,2.0,,True,0
142_13,,,2.0,,,,2.0,,True,0
142_14,,,2.0,,,,2.0,,True,0
142_15,,,2.0,,,,2.0,,True,0
142_16,,,2.0,,,,2.0,,True,0
142_17,,,2.0,,,,2.0,,True,0
142_18,,,2.0,,,,2.0,,True,0
142_19,,,2.0,,,,2.0,,True,0
109_0,,,2.0,0.0,,,,,True,0
109_1,,,2.0,2.0,,,,,True,0
109_2,,,2.0,2.0,,,,,True,0
109_3,,,2.0,2.0,,,,,True,0
109_4,,,2.0,2.0,,,,,True,0
109_5,,,2.0,2.0,,,,,True,0
109_6,,,2.0,0.0,,,,,True,0
109_7,,,2.0,2.0,,,,,True,0
109_8,,,2.0,2.0,,,,,True,0
109_9,,,2.0,0.0,,,,,True,0
109_10,,,2.0,0.0,,,,,True,0
109_11,,,2.0,2.0,,,,,True,0
109_12,,,2.0,2.0,,,,,True,0
109_13,,,2.0,2.0,,,,,True,0
109_14,,,2.0,2.0,,,,,True,0
109_15,,,2.0,0.0,,,,,True,0
109_16,,,2.0,2.0,,,,,True,0
109_17,,,2.0,2.0,,,,,True,0
109_18,,,2.0,2.0,,,,,True,0
109_19,,,2.0,0.0,,,,,True,0
143_0,,,2.0,,,,2.0,,True,0
143_1,,,2.0,,,,2.0,,True,0
143_2,,,2.0,,,,2.0,,True,0
143_3,,,2.0,,,,2.0,,True,0
143_4,,,2.0,,,,2.0,,True,0
143_5,,,2.0,,,,2.0,,True,0
143_6,,,2.0,,,,2.0,,True,0
143_7,,,2.0,,,,2.0,,True,0
143_8,,,2.0,,,,2.0,,True,0
143_9,,,2.0,,,,2.0,,True,0
144_0,,,2.0,,,,2.0,,True,0
144_1,,,2.0,,,,2.0,,True,0
144_2,,,2.0,,,,2.0,,True,0
144_3,,,2.0,,,,2.0,,True,0
144_4,,,2.0,,,,2.0,,True,0
144_5,,,2.0,,,,2.0,,True,0
144_6,,,2.0,,,,2.0,,True,0
144_7,,,2.0,,,,2.0,,True,0
144_8,,,2.0,,,,0.0,,True,0
144_9,,,2.0,,,,0.0,,True,0
144_10,,,2.0,,,,2.0,,True,0
144_11,,,2.0,,,,2.0,,True,0
144_12,,,2.0,,,,2.0,,True,0
144_13,,,2.0,,,,2.0,,True,0
144_14,,,2.0,,,,2.0,,True,0
144_15,,,2.0,,,,2.0,,True,0
144_16,,,2.0,,,,2.0,,True,0
144_17,,,2.0,,,,2.0,,True,0
144_18,,,2.0,,,,2.0,,True,0
144_19,,,2.0,,,,2.0,,True,0
110_0,,,2.0,0.0,,,,,True,0
110_1,,,2.0,0.0,,,,,True,0
110_2,,,2.0,0.0,,,,,True,0
110_3,,,0.0,0.0,,,,,True,0
110_4,,,0.0,0.0,,,,,True,0
110_5,,,2.0,2.0,,,,,True,0
110_6,,,2.0,0.0,,,,,True,0
110_7,,,0.0,0.0,,,,,True,0
110_8,,,0.0,0.0,,,,,True,0
110_9,,,2.0,0.0,,,,,True,0
110_10,,,0.0,0.0,,,,,True,0
110_11,,,0.0,0.0,,,,,True,0
110_12,,,0.0,0.0,,,,,True,0
110_13,,,0.0,2.0,,,,,True,0
110_14,,,2.0,2.0,,,,,True,0
110_15,,,0.0,0.0,,,,,True,0
110_16,,,2.0,2.0,,,,,True,0
110_17,,,2.0,2.0,,,,,True,0
110_18,,,0.0,0.0,,,,,True,0
110_19,,,0.0,0.0,,,,,True,0
110_20,,,0.0,0.0,,,,,True,0
110_21,,,2.0,0.0,,,,,True,0
110_22,,,2.0,2.0,,,,,True,0
110_23,,,2.0,2.0,,,,,True,0
110_24,,,0.0,0.0,,,,,True,0
110_25,,,0.0,0.0,,,,,True,0
111_0,,,2.0,2.0,,,,,True,0
111_1,,,2.0,2.0,,,,,True,0
111_2,,,0.0,0.0,,,,,True,0
111_3,,,2.0,2.0,,,,,True,0
111_4,,,2.0,2.0,,,,,True,0
111_5,,,2.0,2.0,,,,,True,0
111_6,,,2.0,2.0,,,,,True,0
111_7,,,2.0,2.0,,,,,True,0
111_8,,,2.0,2.0,,,,,True,0
111_9,,,2.0,2.0,,,,,True,0
111_10,,,2.0,0.0,,,,,True,0
111_11,,,0.0,0.0,,,,,True,0
111_12,,,2.0,2.0,,,,,True,0
111_13,,,2.0,2.0,,,,,True,0
111_14,,,2.0,2.0,,,,,True,0
111_15,,,2.0,2.0,,,,,True,0
111_16,,,2.0,2.0,,,,,True,0
111_17,,,2.0,2.0,,,,,True,0
111_18,,,2.0,2.0,,,,,True,0
111_19,,,2.0,2.0,,,,,True,0
112_0,,,2.0,0.0,,,,,True,0
112_1,,,2.0,0.0,,,,,True,0
112_2,,,2.0,2.0,,,,,True,0
112_3,,,2.0,2.0,,,,,True,0
112_4,,,2.0,2.0,,,,,True,0
112_5,,,2.0,2.0,,,,,True,0
112_6,,,2.0,2.0,,,,,True,0
112_7,,,2.0,2.0,,,,,True,0
112_8,,,2.0,2.0,,,,,True,0
112_9,,,2.0,2.0,,,,,True,0
145_0,,,2.0,,,,0.0,,True,0
145_1,,,2.0,,,,0.0,,True,0
145_2,,,2.0,,,,2.0,,True,0
145_3,,,2.0,,,,2.0,,True,0
145_4,,,2.0,,,,2.0,,True,0
145_5,,,2.0,,,,2.0,,True,0
145_6,,,2.0,,,,2.0,,True,0
145_7,,,2.0,,,,2.0,,True,0
145_8,,,2.0,,,,2.0,,True,0
145_9,,,2.0,,,,2.0,,True,0
145_10,,,2.0,,,,2.0,,True,0
145_11,,,2.0,,,,2.0,,True,0
145_12,,,2.0,,,,2.0,,True,0
145_13,,,2.0,,,,0.0,,True,0
145_14,,,2.0,,,,2.0,,True,0
145_15,,,2.0,,,,2.0,,True,0
145_16,,,2.0,,,,2.0,,True,0
145_17,,,2.0,,,,2.0,,True,0
145_18,,,2.0,,,,2.0,,True,0
145_19,,,2.0,,,,2.0,,True,0
113_0,,,2.0,0.0,,,,,True,0
113_1,,,2.0,2.0,,,,,True,0
113_3,,,2.0,2.0,,,,,True,0
113_4,,,2.0,2.0,,,,,True,0
113_5,,,2.0,2.0,,,,,True,0
113_6,,,2.0,2.0,,,,,True,0
113_7,,,2.0,2.0,,,,,True,0
113_8,,,2.0,2.0,,,,,True,0
113_9,,,2.0,2.0,,,,,True,0
113_10,,,2.0,0.0,,,,,True,0
113_11,,,2.0,2.0,,,,,True,0
113_12,,,2.0,0.0,,,,,True,0
113_13,,,2.0,2.0,,,,,True,0
113_14,,,2.0,2.0,,,,,True,0
114_0,,,2.0,0.0,,,,,True,0
114_1,,,2.0,2.0,,,,,True,0
114_2,,,2.0,2.0,,,,,True,0
114_3,,,2.0,2.0,,,,,True,0
114_4,,,2.0,2.0,,,,,True,0
114_5,,,2.0,2.0,,,,,True,0
114_6,,,2.0,2.0,,,,,True,0
114_7,,,2.0,2.0,,,,,True,0
114_8,,,2.0,2.0,,,,,True,0
114_9,,,2.0,0.0,,,,,True,0
114_10,,,2.0,2.0,,,,,True,0
114_11,,,2.0,2.0,,,,,True,0
114_12,,,2.0,2.0,,,,,True,0
114_13,,,2.0,2.0,,,,,True,0
114_14,,,2.0,2.0,,,,,True,0
114_15,,,2.0,2.0,,,,,True,0
114_16,,,2.0,2.0,,,,,True,0
114_17,,,0.0,0.0,,,,,True,0
114_18,,,2.0,2.0,,,,,True,0
114_19,,,2.0,2.0,,,,,True,0
146_0,,,0.0,,,,0.0,,True,0
146_1,,,0.0,,,,0.0,,True,0
146_2,,,0.0,,,,0.0,,True,0
146_3,,,0.0,,,,2.0,,True,0
146_4,,,0.0,,,,0.0,,True,0
146_5,,,0.0,,,,2.0,,True,0
146_6,,,0.0,,,,2.0,,True,0
146_7,,,0.0,,,,2.0,,True,0
146_8,,,0.0,,,,0.0,,True,0
146_9,,,0.0,,,,0.0,,True,0
115_0,,,2.0,2.0,,,,,True,0
115_1,,,2.0,2.0,,,,,True,0
115_5,,,2.0,0.0,,,,,True,0
115_6,,,0.0,0.0,,,,,True,0
115_8,,,2.0,2.0,,,,,True,0
115_9,,,2.0,0.0,,,,,True,0
115_10,,,2.0,2.0,,,,,True,0
115_11,,,2.0,2.0,,,,,True,0
115_12,,,2.0,0.0,,,,,True,0
115_13,,,2.0,2.0,,,,,True,0
115_14,,,2.0,0.0,,,,,True,0
115_15,,,2.0,2.0,,,,,True,0
115_16,,,0.0,0.0,,,,,True,0
115_17,,,2.0,0.0,,,,,True,0
115_18,,,2.0,2.0,,,,,True,0
115_19,,,2.0,0.0,,,,,True,0
116_0,,,2.0,0.0,,,,,True,0
116_1,,,2.0,0.0,,,,,True,0
116_2,,,2.0,0.0,,,,,True,0
116_3,,,2.0,2.0,,,,,True,0
116_4,,,2.0,0.0,,,,,True,0
116_5,,,2.0,2.0,,,,,True,0
