,sent_id,file_id,cpt,category,hotel_id
307_7,7,307,0,pool,26
307_8,8,307,0,pool,26
307_9,9,307,0,pool,26
307_10,10,307,1,pool,26
307_11,11,307,1,pool,26
307_12,12,307,1,pool,26
307_13,13,307,1,pool,26
307_14,14,307,1,pool,26
307_15,15,307,1,pool,26
307_16,16,307,1,pool,26
307_18,18,307,1,pool,26
307_19,19,307,1,pool,26
308_0,0,308,0,restaurant,26
308_1,1,308,0,restaurant,26
308_2,2,308,0,restaurant,26
308_3,3,308,0,restaurant,26
308_4,4,308,0,restaurant,26
308_5,5,308,0,restaurant,26
308_6,6,308,0,restaurant,26
308_7,7,308,0,restaurant,26
308_8,8,308,0,restaurant,26
308_9,9,308,0,restaurant,26
308_10,10,308,1,restaurant,26
308_11,11,308,1,restaurant,26
308_12,12,308,1,restaurant,26
308_13,13,308,1,restaurant,26
308_14,14,308,1,restaurant,26
308_15,15,308,1,restaurant,26
308_16,16,308,1,restaurant,26
308_17,17,308,1,restaurant,26
308_18,18,308,1,restaurant,26
308_19,19,308,2,restaurant,26
308_20,20,308,2,restaurant,26
308_21,21,308,2,restaurant,26
308_22,22,308,2,restaurant,26
308_23,23,308,2,restaurant,26
308_24,24,308,2,restaurant,26
308_25,25,308,2,restaurant,26
308_26,26,308,2,restaurant,26
308_27,27,308,2,restaurant,26
308_28,28,308,2,restaurant,26
309_0,0,309,0,room,26
309_1,1,309,0,room,26
309_2,2,309,0,room,26
309_3,3,309,0,room,26
309_4,4,309,0,room,26
309_5,5,309,0,room,26
309_6,6,309,0,room,26
309_7,7,309,0,room,26
309_8,8,309,0,room,26
309_9,9,309,0,room,26
309_10,10,309,1,room,26
309_11,11,309,1,room,26
309_12,12,309,1,room,26
309_13,13,309,1,room,26
309_14,14,309,1,room,26
309_15,15,309,1,room,26
309_16,16,309,1,room,26
309_17,17,309,1,room,26
309_18,18,309,1,room,26
309_19,19,309,1,room,26
310_0,0,310,0,facility,242
310_1,1,310,0,facility,242
310_2,2,310,0,facility,242
310_3,3,310,0,facility,242
310_4,4,310,0,facility,242
310_5,5,310,0,facility,242
310_6,6,310,0,facility,242
310_7,7,310,0,facility,242
310_8,8,310,1,facility,242
310_9,9,310,1,facility,242
310_10,10,310,1,facility,242
310_11,11,310,1,facility,242
310_12,12,310,1,facility,242
310_13,13,310,1,facility,242
310_14,14,310,1,facility,242
310_15,15,310,1,facility,242
310_16,16,310,1,facility,242
310_17,17,310,1,facility,242
311_0,0,311,0,reception,242
311_1,1,311,0,reception,242
311_2,2,311,0,reception,242
311_3,3,311,0,reception,242
311_4,4,311,0,reception,242
311_5,5,311,0,reception,242
311_6,6,311,0,reception,242
311_7,7,311,0,reception,242
311_8,8,311,0,reception,242
311_9,9,311,0,reception,242
311_10,10,311,1,reception,242
311_11,11,311,1,reception,242
311_12,12,311,1,reception,242
311_13,13,311,1,reception,242
311_14,14,311,1,reception,242
311_15,15,311,1,reception,242
311_16,16,311,1,reception,242
311_17,17,311,1,reception,242
311_18,18,311,1,reception,242
311_19,19,311,1,reception,242
312_0,0,312,0,renovation_room,242
312_1,1,312,0,renovation_room,242
312_2,2,312,0,renovation_room,242
312_3,3,312,0,renovation_room,242
312_4,4,312,0,renovation_room,242
312_5,5,312,0,renovation_room,242
312_6,6,312,0,renovation_room,242
312_7,7,312,0,renovation_room,242
312_8,8,312,0,renovation_room,242
312_9,9,312,0,renovation_room,242
313_0,0,313,0,room,242
313_1,1,313,0,room,242
313_2,2,313,0,room,242
313_3,3,313,0,room,242
313_4,4,313,0,room,242
313_5,5,313,0,room,242
313_6,6,313,0,room,242
313_7,7,313,0,room,242
313_8,8,313,0,room,242
313_9,9,313,0,room,242
313_10,10,313,1,room,242
313_11,11,313,1,room,242
313_12,12,313,1,room,242
313_13,13,313,1,room,242
313_14,14,313,1,room,242
313_15,15,313,1,room,242
313_16,16,313,1,room,242
313_17,17,313,1,room,242
313_18,18,313,1,room,242
313_19,19,313,1,room,242
314_0,0,314,0,reception,185
314_1,1,314,0,reception,185
314_2,2,314,0,reception,185
314_3,3,314,0,reception,185
314_4,4,314,0,reception,185
314_5,5,314,0,reception,185
314_6,6,314,0,reception,185
314_8,8,314,0,reception,185
314_9,9,314,0,reception,185
314_10,10,314,1,reception,185
314_11,11,314,1,reception,185
314_12,12,314,1,reception,185
314_13,13,314,1,reception,185
314_14,14,314,1,reception,185
314_15,15,314,1,reception,185
314_16,16,314,1,reception,185
314_17,17,314,2,reception,185
314_18,18,314,2,reception,185
314_19,19,314,2,reception,185
314_20,20,314,2,reception,185
314_21,21,314,2,reception,185
314_22,22,314,2,reception,185
314_23,23,314,3,reception,185
314_24,24,314,3,reception,185
314_25,25,314,3,reception,185
314_26,26,314,3,reception,185
314_27,27,314,3,reception,185
314_28,28,314,3,reception,185
314_29,29,314,3,reception,185
314_30,30,314,3,reception,185
314_31,31,314,3,reception,185
314_32,32,314,3,reception,185
315_0,0,315,0,pool,185
315_1,1,315,0,pool,185
315_2,2,315,0,pool,185
315_3,3,315,0,pool,185
315_4,4,315,0,pool,185
315_5,5,315,0,pool,185
315_6,6,315,0,pool,185
315_7,7,315,0,pool,185
315_8,8,315,0,pool,185
315_9,9,315,0,pool,185
315_11,11,315,1,pool,185
315_12,12,315,1,pool,185
315_13,13,315,1,pool,185
315_14,14,315,1,pool,185
315_15,15,315,1,pool,185
315_16,16,315,1,pool,185
315_17,17,315,1,pool,185
315_18,18,315,1,pool,185
315_19,19,315,1,pool,185
316_0,0,316,0,restaurant,185
316_1,1,316,0,restaurant,185
316_2,2,316,0,restaurant,185
316_3,3,316,0,restaurant,185
316_5,5,316,0,restaurant,185
316_6,6,316,0,restaurant,185
316_7,7,316,0,restaurant,185
316_8,8,316,0,restaurant,185
316_9,9,316,0,restaurant,185
316_10,10,316,1,restaurant,185
316_11,11,316,1,restaurant,185
316_12,12,316,1,restaurant,185
316_13,13,316,1,restaurant,185
316_14,14,316,1,restaurant,185
316_15,15,316,1,restaurant,185
316_16,16,316,1,restaurant,185
316_17,17,316,1,restaurant,185
316_18,18,316,1,restaurant,185
316_19,19,316,1,restaurant,185
317_0,0,317,0,room,185
317_1,1,317,0,room,185
317_2,2,317,0,room,185
317_3,3,317,0,room,185
317_4,4,317,0,room,185
317_5,5,317,0,room,185
317_6,6,317,0,room,185
317_7,7,317,0,room,185
317_8,8,317,0,room,185
317_9,9,317,0,room,185
317_10,10,317,1,room,185
317_11,11,317,1,room,185
317_12,12,317,1,room,185
317_13,13,317,1,room,185
317_14,14,317,1,room,185
317_15,15,317,1,room,185
317_16,16,317,1,room,185
317_17,17,317,1,room,185
317_18,18,317,1,room,185
317_19,19,317,1,room,185
318_0,0,318,0,reception,224
318_1,1,318,0,reception,224
318_2,2,318,0,reception,224
318_3,3,318,0,reception,224
318_4,4,318,0,reception,224
318_5,5,318,0,reception,224
318_6,6,318,0,reception,224
318_7,7,318,0,reception,224
318_8,8,318,0,reception,224
318_9,9,318,0,reception,224
318_10,10,318,1,reception,224
318_11,11,318,1,reception,224
318_12,12,318,1,reception,224
318_13,13,318,1,reception,224
318_14,14,318,1,reception,224
318_15,15,318,1,reception,224
318_16,16,318,1,reception,224
318_17,17,318,1,reception,224
318_18,18,318,1,reception,224
318_19,19,318,1,reception,224
319_0,0,319,0,renovation_room,224
319_1,1,319,0,renovation_room,224
319_2,2,319,0,renovation_room,224
319_3,3,319,0,renovation_room,224
319_4,4,319,0,renovation_room,224
319_5,5,319,0,renovation_room,224
319_6,6,319,0,renovation_room,224
319_7,7,319,0,renovation_room,224
319_8,8,319,0,renovation_room,224
319_9,9,319,0,renovation_room,224
319_10,10,319,1,renovation_room,224
319_11,11,319,1,renovation_room,224
319_12,12,319,1,renovation_room,224
319_13,13,319,1,renovation_room,224
319_14,14,319,1,renovation_room,224
319_15,15,319,1,renovation_room,224
319_16,16,319,1,renovation_room,224
319_18,18,319,1,renovation_room,224
319_19,19,319,1,renovation_room,224
320_0,0,320,0,restaurant,224
320_1,1,320,0,restaurant,224
320_2,2,320,0,restaurant,224
320_3,3,320,0,restaurant,224
320_4,4,320,0,restaurant,224
320_5,5,320,0,restaurant,224
320_6,6,320,0,restaurant,224
320_7,7,320,0,restaurant,224
320_8,8,320,0,restaurant,224
320_9,9,320,0,restaurant,224
320_10,10,320,1,restaurant,224
320_11,11,320,1,restaurant,224
320_12,12,320,1,restaurant,224
320_13,13,320,1,restaurant,224
320_14,14,320,1,restaurant,224
320_15,15,320,2,restaurant,224
320_16,16,320,2,restaurant,224
320_17,17,320,2,restaurant,224
320_18,18,320,2,restaurant,224
320_19,19,320,2,restaurant,224
320_20,20,320,2,restaurant,224
320_21,21,320,2,restaurant,224
320_22,22,320,2,restaurant,224
320_23,23,320,2,restaurant,224
320_24,24,320,2,restaurant,224
320_25,25,320,3,restaurant,224
320_26,26,320,3,restaurant,224
320_27,27,320,3,restaurant,224
320_28,28,320,3,restaurant,224
320_29,29,320,3,restaurant,224
320_30,30,320,3,restaurant,224
320_31,31,320,3,restaurant,224
320_32,32,320,3,restaurant,224
320_33,33,320,3,restaurant,224
320_34,34,320,3,restaurant,224
321_0,0,321,0,room,224
321_1,1,321,0,room,224
321_2,2,321,0,room,224
321_3,3,321,0,room,224
321_4,4,321,0,room,224
321_5,5,321,0,room,224
321_6,6,321,0,room,224
321_7,7,321,0,room,224
321_8,8,321,0,room,224
321_9,9,321,0,room,224
321_10,10,321,1,room,224
321_11,11,321,1,room,224
321_12,12,321,1,room,224
321_13,13,321,1,room,224
321_14,14,321,1,room,224
321_15,15,321,1,room,224
321_16,16,321,1,room,224
321_17,17,321,1,room,224
321_18,18,321,2,room,224
321_19,19,321,2,room,224
321_20,20,321,2,room,224
321_21,21,321,2,room,224
321_22,22,321,2,room,224
321_23,23,321,2,room,224
321_24,24,321,2,room,224
321_25,25,321,2,room,224
321_26,26,321,2,room,224
321_27,27,321,2,room,224
322_0,0,322,0,reception,367
322_1,1,322,0,reception,367
322_2,2,322,0,reception,367
322_3,3,322,0,reception,367
322_4,4,322,0,reception,367
322_5,5,322,0,reception,367
322_6,6,322,0,reception,367
322_7,7,322,0,reception,367
322_8,8,322,0,reception,367
322_9,9,322,0,reception,367
322_10,10,322,1,reception,367
322_11,11,322,1,reception,367
322_12,12,322,1,reception,367
322_13,13,322,1,reception,367
322_14,14,322,1,reception,367
322_15,15,322,1,reception,367
322_16,16,322,1,reception,367
322_17,17,322,1,reception,367
322_18,18,322,1,reception,367
322_19,19,322,1,reception,367
323_0,0,323,0,pool,367
323_1,1,323,0,pool,367
323_2,2,323,0,pool,367
323_3,3,323,0,pool,367
323_4,4,323,0,pool,367
323_5,5,323,0,pool,367
323_6,6,323,0,pool,367
323_7,7,323,0,pool,367
323_8,8,323,0,pool,367
323_9,9,323,0,pool,367
323_10,10,323,1,pool,367
323_11,11,323,1,pool,367
323_12,12,323,1,pool,367
323_13,13,323,1,pool,367
323_14,14,323,1,pool,367
323_15,15,323,1,pool,367
323_16,16,323,2,pool,367
323_17,17,323,2,pool,367
323_18,18,323,2,pool,367
323_19,19,323,2,pool,367
323_20,20,323,2,pool,367
323_21,21,323,2,pool,367
323_22,22,323,2,pool,367
323_23,23,323,2,pool,367
323_24,24,323,2,pool,367
323_25,25,323,2,pool,367
324_0,0,324,0,restaurant,367
324_1,1,324,0,restaurant,367
324_2,2,324,0,restaurant,367
324_3,3,324,0,restaurant,367
324_4,4,324,0,restaurant,367
324_5,5,324,0,restaurant,367
324_6,6,324,0,restaurant,367
324_7,7,324,0,restaurant,367
324_8,8,324,0,restaurant,367
324_9,9,324,0,restaurant,367
324_10,10,324,1,restaurant,367
324_11,11,324,1,restaurant,367
324_12,12,324,1,restaurant,367
324_13,13,324,1,restaurant,367
324_14,14,324,1,restaurant,367
324_15,15,324,1,restaurant,367
324_16,16,324,1,restaurant,367
324_17,17,324,1,restaurant,367
324_18,18,324,1,restaurant,367
324_19,19,324,1,restaurant,367
324_20,20,324,2,restaurant,367
324_21,21,324,2,restaurant,367
324_22,22,324,2,restaurant,367
324_23,23,324,2,restaurant,367
324_24,24,324,2,restaurant,367
324_25,25,324,2,restaurant,367
324_26,26,324,2,restaurant,367
324_27,27,324,2,restaurant,367
324_28,28,324,2,restaurant,367
324_29,29,324,2,restaurant,367
325_0,0,325,0,room,367
325_1,1,325,0,room,367
325_2,2,325,0,room,367
325_3,3,325,0,room,367
325_4,4,325,0,room,367
325_5,5,325,0,room,367
325_6,6,325,0,room,367
325_7,7,325,0,room,367
325_8,8,325,0,room,367
325_9,9,325,0,room,367
325_10,10,325,1,room,367
325_11,11,325,1,room,367
325_12,12,325,1,room,367
325_13,13,325,1,room,367
325_14,14,325,1,room,367
325_15,15,325,1,room,367
325_16,16,325,1,room,367
325_17,17,325,2,room,367
325_18,18,325,2,room,367
325_19,19,325,2,room,367
325_20,20,325,2,room,367
325_21,21,325,2,room,367
325_22,22,325,3,room,367
325_23,23,325,3,room,367
325_24,24,325,3,room,367
325_25,25,325,3,room,367
325_26,26,325,3,room,367
325_27,27,325,3,room,367
325_28,28,325,3,room,367
325_29,29,325,3,room,367
325_30,30,325,3,room,367
325_31,31,325,3,room,367
326_0,0,326,0,facility,145
326_1,1,326,0,facility,145
326_2,2,326,0,facility,145
326_3,3,326,0,facility,145
326_4,4,326,0,facility,145
326_5,5,326,0,facility,145
326_6,6,326,0,facility,145
326_7,7,326,0,facility,145
326_8,8,326,0,facility,145
326_9,9,326,0,facility,145
326_10,10,326,1,facility,145
326_11,11,326,1,facility,145
326_12,12,326,1,facility,145
326_13,13,326,1,facility,145
326_14,14,326,1,facility,145
326_15,15,326,1,facility,145
326_16,16,326,1,facility,145
326_17,17,326,1,facility,145
326_18,18,326,1,facility,145
326_19,19,326,1,facility,145
327_0,0,327,0,reception,145
327_1,1,327,0,reception,145
327_2,2,327,0,reception,145
327_3,3,327,0,reception,145
327_4,4,327,0,reception,145
327_5,5,327,0,reception,145
327_6,6,327,0,reception,145
327_7,7,327,0,reception,145
327_8,8,327,0,reception,145
327_9,9,327,0,reception,145
327_11,11,327,1,reception,145
327_12,12,327,1,reception,145
327_13,13,327,1,reception,145
327_14,14,327,1,reception,145
327_15,15,327,1,reception,145
327_16,16,327,1,reception,145
327_17,17,327,1,reception,145
327_18,18,327,1,reception,145
327_19,19,327,1,reception,145
328_1,1,328,0,restaurant,145
328_2,2,328,0,restaurant,145
328_3,3,328,0,restaurant,145
328_4,4,328,0,restaurant,145
328_5,5,328,0,restaurant,145
328_6,6,328,0,restaurant,145
328_7,7,328,0,restaurant,145
328_8,8,328,0,restaurant,145
328_9,9,328,0,restaurant,145
328_10,10,328,1,restaurant,145
328_11,11,328,1,restaurant,145
328_12,12,328,1,restaurant,145
328_13,13,328,1,restaurant,145
328_14,14,328,1,restaurant,145
328_15,15,328,1,restaurant,145
328_16,16,328,1,restaurant,145
328_17,17,328,1,restaurant,145
328_18,18,328,1,restaurant,145
328_19,19,328,1,restaurant,145
329_0,0,329,0,room,145
329_1,1,329,0,room,145
329_2,2,329,0,room,145
329_3,3,329,0,room,145
329_4,4,329,0,room,145
329_5,5,329,0,room,145
329_6,6,329,0,room,145
329_7,7,329,0,room,145
329_8,8,329,0,room,145
329_9,9,329,0,room,145
329_10,10,329,1,room,145
329_11,11,329,1,room,145
329_12,12,329,1,room,145
329_13,13,329,1,room,145
329_14,14,329,1,room,145
329_15,15,329,1,room,145
329_16,16,329,1,room,145
329_17,17,329,1,room,145
329_18,18,329,1,room,145
329_19,19,329,1,room,145
330_0,0,330,0,room,291
330_1,1,330,0,room,291
330_2,2,330,0,room,291
330_3,3,330,0,room,291
330_4,4,330,0,room,291
330_5,5,330,0,room,291
330_6,6,330,0,room,291
330_7,7,330,0,room,291
330_8,8,330,0,room,291
330_9,9,330,0,room,291
330_10,10,330,1,room,291
330_11,11,330,1,room,291
330_12,12,330,1,room,291
330_14,14,330,1,room,291
330_15,15,330,1,room,291
330_16,16,330,1,room,291
330_17,17,330,1,room,291
330_18,18,330,1,room,291
330_19,19,330,1,room,291
330_20,20,330,2,room,291
330_21,21,330,2,room,291
330_22,22,330,2,room,291
330_23,23,330,2,room,291
330_24,24,330,2,room,291
330_25,25,330,3,room,291
330_26,26,330,3,room,291
330_27,27,330,3,room,291
330_28,28,330,3,room,291
330_29,29,330,3,room,291
330_30,30,330,3,room,291
330_31,31,330,3,room,291
330_32,32,330,3,room,291
330_33,33,330,3,room,291
330_34,34,330,3,room,291
331_0,0,331,0,reception,391
331_1,1,331,0,reception,391
331_2,2,331,0,reception,391
331_4,4,331,0,reception,391
331_5,5,331,0,reception,391
331_6,6,331,0,reception,391
331_7,7,331,0,reception,391
331_8,8,331,0,reception,391
331_9,9,331,0,reception,391
331_10,10,331,1,reception,391
331_11,11,331,1,reception,391
331_12,12,331,1,reception,391
331_13,13,331,1,reception,391
331_14,14,331,1,reception,391
331_15,15,331,1,reception,391
331_16,16,331,1,reception,391
331_17,17,331,1,reception,391
331_18,18,331,1,reception,391
331_19,19,331,1,reception,391
332_0,0,332,0,renovation_room,453
332_1,1,332,0,renovation_room,453
332_2,2,332,0,renovation_room,453
332_3,3,332,0,renovation_room,453
332_4,4,332,0,renovation_room,453
332_5,5,332,0,renovation_room,453
332_6,6,332,0,renovation_room,453
332_7,7,332,0,renovation_room,453
332_8,8,332,1,renovation_room,453
332_9,9,332,1,renovation_room,453
332_10,10,332,1,renovation_room,453
332_11,11,332,1,renovation_room,453
332_12,12,332,1,renovation_room,453
332_13,13,332,1,renovation_room,453
332_14,14,332,1,renovation_room,453
333_0,0,333,0,reception,478
333_1,1,333,0,reception,478
333_2,2,333,0,reception,478
333_3,3,333,0,reception,478
333_4,4,333,0,reception,478
333_5,5,333,0,reception,478
333_6,6,333,0,reception,478
333_7,7,333,0,reception,478
333_8,8,333,0,reception,478
333_9,9,333,0,reception,478
333_10,10,333,1,reception,478
333_11,11,333,1,reception,478
333_12,12,333,1,reception,478
333_13,13,333,1,reception,478
333_14,14,333,2,reception,478
333_15,15,333,2,reception,478
333_16,16,333,2,reception,478
333_17,17,333,2,reception,478
333_18,18,333,2,reception,478
333_19,19,333,2,reception,478
333_20,20,333,2,reception,478
333_21,21,333,2,reception,478
333_22,22,333,2,reception,478
333_23,23,333,2,reception,478
334_0,0,334,0,pool,273
334_1,1,334,0,pool,273
334_2,2,334,0,pool,273
334_3,3,334,0,pool,273
334_4,4,334,0,pool,273
334_5,5,334,0,pool,273
334_6,6,334,0,pool,273
334_7,7,334,0,pool,273
334_8,8,334,0,pool,273
334_9,9,334,0,pool,273
334_10,10,334,1,pool,273
334_11,11,334,1,pool,273
334_12,12,334,1,pool,273
334_13,13,334,1,pool,273
334_14,14,334,1,pool,273
334_15,15,334,1,pool,273
334_16,16,334,1,pool,273
334_17,17,334,1,pool,273
334_18,18,334,1,pool,273
334_19,19,334,1,pool,273
335_0,0,335,0,room,71
335_1,1,335,0,room,71
335_2,2,335,0,room,71
335_3,3,335,0,room,71
335_4,4,335,0,room,71
335_5,5,335,0,room,71
335_6,6,335,0,room,71
335_7,7,335,0,room,71
335_8,8,335,0,room,71
335_9,9,335,0,room,71
335_10,10,335,1,room,71
335_11,11,335,1,room,71
335_12,12,335,1,room,71
335_13,13,335,1,room,71
335_14,14,335,1,room,71
335_15,15,335,1,room,71
335_16,16,335,1,room,71
335_17,17,335,1,room,71
335_19,19,335,1,room,71
336_0,0,336,0,facility,416
336_1,1,336,0,facility,416
336_2,2,336,0,facility,416
336_3,3,336,0,facility,416
336_4,4,336,0,facility,416
336_5,5,336,0,facility,416
336_6,6,336,0,facility,416
336_7,7,336,0,facility,416
336_8,8,336,0,facility,416
336_9,9,336,0,facility,416
336_10,10,336,1,facility,416
336_11,11,336,1,facility,416
336_12,12,336,1,facility,416
336_13,13,336,1,facility,416
336_14,14,336,1,facility,416
336_15,15,336,1,facility,416
336_16,16,336,1,facility,416
336_17,17,336,1,facility,416
336_18,18,336,1,facility,416
336_19,19,336,1,facility,416
337_0,0,337,0,pool,6
337_1,1,337,0,pool,6
337_2,2,337,0,pool,6
337_3,3,337,0,pool,6
337_4,4,337,1,pool,6
337_5,5,337,1,pool,6
337_6,6,337,1,pool,6
337_7,7,337,1,pool,6
337_8,8,337,1,pool,6
337_9,9,337,1,pool,6
337_10,10,337,1,pool,6
337_11,11,337,1,pool,6
337_12,12,337,1,pool,6
337_13,13,337,1,pool,6
338_0,0,338,0,facility,95
338_1,1,338,0,facility,95
338_2,2,338,0,facility,95
338_3,3,338,0,facility,95
338_4,4,338,0,facility,95
338_5,5,338,0,facility,95
338_6,6,338,0,facility,95
338_7,7,338,0,facility,95
338_8,8,338,0,facility,95
338_9,9,338,0,facility,95
338_10,10,338,1,facility,95
338_11,11,338,1,facility,95
338_12,12,338,1,facility,95
338_13,13,338,1,facility,95
338_14,14,338,1,facility,95
338_15,15,338,1,facility,95
338_16,16,338,1,facility,95
338_17,17,338,1,facility,95
338_18,18,338,1,facility,95
338_19,19,338,1,facility,95
339_0,0,339,0,facility,337
339_1,1,339,0,facility,337
339_2,2,339,0,facility,337
339_3,3,339,0,facility,337
339_4,4,339,0,facility,337
339_5,5,339,0,facility,337
339_6,6,339,0,facility,337
339_7,7,339,0,facility,337
339_8,8,339,0,facility,337
339_9,9,339,0,facility,337
339_10,10,339,1,facility,337
339_11,11,339,1,facility,337
339_12,12,339,1,facility,337
339_13,13,339,1,facility,337
339_14,14,339,1,facility,337
339_15,15,339,1,facility,337
339_16,16,339,1,facility,337
339_17,17,339,1,facility,337
339_18,18,339,1,facility,337
339_19,19,339,1,facility,337
339_20,20,339,2,facility,337
339_21,21,339,2,facility,337
339_22,22,339,2,facility,337
339_23,23,339,2,facility,337
339_24,24,339,2,facility,337
339_25,25,339,2,facility,337
339_26,26,339,2,facility,337
339_27,27,339,2,facility,337
339_28,28,339,2,facility,337
339_29,29,339,2,facility,337
340_0,0,340,0,reception,20
340_2,2,340,0,reception,20
340_3,3,340,0,reception,20
340_4,4,340,0,reception,20
340_5,5,340,0,reception,20
340_6,6,340,0,reception,20
340_7,7,340,0,reception,20
340_8,8,340,0,reception,20
340_9,9,340,0,reception,20
340_10,10,340,1,reception,20
340_11,11,340,1,reception,20
340_12,12,340,1,reception,20
340_13,13,340,1,reception,20
340_14,14,340,1,reception,20
340_15,15,340,1,reception,20
340_16,16,340,1,reception,20
340_17,17,340,1,reception,20
340_18,18,340,1,reception,20
340_19,19,340,1,reception,20
341_0,0,341,1,pool,157
341_1,1,341,1,pool,157
341_2,2,341,1,pool,157
341_3,3,341,1,pool,157
342_0,0,342,0,facility,441
342_1,1,342,0,facility,441
342_2,2,342,0,facility,441
342_3,3,342,0,facility,441
342_4,4,342,0,facility,441
342_5,5,342,0,facility,441
342_6,6,342,0,facility,441
342_7,7,342,0,facility,441
342_8,8,342,0,facility,441
342_9,9,342,0,facility,441
342_10,10,342,1,facility,441
342_11,11,342,1,facility,441
342_12,12,342,1,facility,441
342_13,13,342,1,facility,441
342_14,14,342,1,facility,441
342_15,15,342,1,facility,441
342_16,16,342,1,facility,441
342_17,17,342,1,facility,441
342_18,18,342,1,facility,441
342_19,19,342,1,facility,441
343_0,0,343,0,facility,326
343_1,1,343,0,facility,326
343_2,2,343,0,facility,326
343_3,3,343,0,facility,326
343_4,4,343,0,facility,326
343_5,5,343,0,facility,326
343_6,6,343,0,facility,326
343_7,7,343,1,facility,326
343_9,9,343,1,facility,326
343_10,10,343,1,facility,326
343_11,11,343,1,facility,326
343_12,12,343,1,facility,326
343_13,13,343,1,facility,326
343_14,14,343,1,facility,326
343_15,15,343,1,facility,326
343_16,16,343,1,facility,326
344_0,0,344,0,room,424
344_1,1,344,0,room,424
344_2,2,344,0,room,424
344_3,3,344,0,room,424
344_4,4,344,0,room,424
344_5,5,344,0,room,424
344_8,8,344,0,room,424
344_9,9,344,0,room,424
344_10,10,344,1,room,424
344_11,11,344,1,room,424
344_12,12,344,1,room,424
344_13,13,344,1,room,424
344_14,14,344,1,room,424
344_15,15,344,1,room,424
344_16,16,344,1,room,424
344_17,17,344,1,room,424
344_18,18,344,1,room,424
344_19,19,344,1,room,424
344_20,20,344,2,room,424
344_21,21,344,2,room,424
344_22,22,344,2,room,424
344_23,23,344,2,room,424
344_24,24,344,2,room,424
344_25,25,344,2,room,424
344_26,26,344,2,room,424
344_27,27,344,3,room,424
344_28,28,344,3,room,424
344_29,29,344,3,room,424
344_30,30,344,3,room,424
344_31,31,344,3,room,424
344_32,32,344,3,room,424
344_33,33,344,3,room,424
344_34,34,344,3,room,424
344_35,35,344,3,room,424
344_36,36,344,3,room,424
345_0,0,345,0,reception,162
345_1,1,345,0,reception,162
345_2,2,345,0,reception,162
345_3,3,345,0,reception,162
345_4,4,345,0,reception,162
345_5,5,345,0,reception,162
345_6,6,345,0,reception,162
345_7,7,345,0,reception,162
345_8,8,345,0,reception,162
345_9,9,345,0,reception,162
345_10,10,345,1,reception,162
345_11,11,345,1,reception,162
345_12,12,345,1,reception,162
345_13,13,345,1,reception,162
345_14,14,345,1,reception,162
345_15,15,345,1,reception,162
345_16,16,345,1,reception,162
345_17,17,345,1,reception,162
345_18,18,345,1,reception,162
345_19,19,345,1,reception,162
346_0,0,346,0,renovation_room,321
346_1,1,346,0,renovation_room,321
346_2,2,346,0,renovation_room,321
346_3,3,346,0,renovation_room,321
346_4,4,346,0,renovation_room,321
346_5,5,346,0,renovation_room,321
346_6,6,346,0,renovation_room,321
346_7,7,346,0,renovation_room,321
346_8,8,346,0,renovation_room,321
346_9,9,346,0,renovation_room,321
346_10,10,346,1,renovation_room,321
346_11,11,346,1,renovation_room,321
346_12,12,346,1,renovation_room,321
346_13,13,346,1,renovation_room,321
346_14,14,346,1,renovation_room,321
346_15,15,346,1,renovation_room,321
346_16,16,346,1,renovation_room,321
346_17,17,346,1,renovation_room,321
346_18,18,346,1,renovation_room,321
346_19,19,346,1,renovation_room,321
347_0,0,347,0,pool,158
347_1,1,347,0,pool,158
347_2,2,347,0,pool,158
347_3,3,347,0,pool,158
347_4,4,347,0,pool,158
347_5,5,347,0,pool,158
347_6,6,347,0,pool,158
347_7,7,347,0,pool,158
347_8,8,347,0,pool,158
347_9,9,347,0,pool,158
347_10,10,347,1,pool,158
347_11,11,347,1,pool,158
347_12,12,347,1,pool,158
347_13,13,347,1,pool,158
347_14,14,347,1,pool,158
347_15,15,347,1,pool,158
347_16,16,347,1,pool,158
347_17,17,347,1,pool,158
347_18,18,347,1,pool,158
347_19,19,347,1,pool,158
348_0,0,348,0,room,230
348_1,1,348,0,room,230
348_2,2,348,0,room,230
348_3,3,348,0,room,230
348_4,4,348,0,room,230
348_5,5,348,0,room,230
348_6,6,348,0,room,230
348_7,7,348,0,room,230
348_8,8,348,0,room,230
348_9,9,348,0,room,230
348_10,10,348,1,room,230
348_11,11,348,1,room,230
348_12,12,348,1,room,230
348_13,13,348,1,room,230
348_14,14,348,1,room,230
348_15,15,348,1,room,230
348_16,16,348,1,room,230
348_17,17,348,1,room,230
348_18,18,348,1,room,230
348_19,19,348,1,room,230
349_0,0,349,0,pool,215
349_1,1,349,0,pool,215
349_2,2,349,0,pool,215
349_3,3,349,0,pool,215
349_4,4,349,0,pool,215
350_0,0,350,1,facility,468
350_1,1,350,1,facility,468
350_2,2,350,1,facility,468
350_3,3,350,1,facility,468
350_4,4,350,1,facility,468
350_5,5,350,1,facility,468
350_6,6,350,1,facility,468
350_7,7,350,1,facility,468
350_8,8,350,1,facility,468
350_9,9,350,1,facility,468
351_0,0,351,0,facility,194
351_1,1,351,0,facility,194
351_2,2,351,0,facility,194
351_3,3,351,0,facility,194
351_5,5,351,0,facility,194
351_6,6,351,0,facility,194
351_7,7,351,0,facility,194
