,Edita,Alina,Andrei,Liviu,Oana,Silviu,Mada,Meli,least2,gold
103_11,,,3.0,3.0,,,,,True,1
103_12,,,3.0,3.0,,,,,True,1
103_13,,,3.0,3.0,,,,,True,1
103_14,,,3.0,3.0,,,,,True,1
103_15,,,3.0,3.0,,,,,True,1
103_16,,,3.0,3.0,,,,,True,1
103_17,,,3.0,3.0,,,,,True,1
103_18,,,3.0,3.0,,,,,True,1
103_19,,,3.0,3.0,,,,,True,1
104_0,,,3.0,3.0,,,,,True,1
104_1,,,3.0,3.0,,,,,True,1
104_2,,,3.0,3.0,,,,,True,1
104_3,,,3.0,3.0,,,,,True,1
104_4,,,3.0,3.0,,,,,True,1
104_5,,,3.0,1.0,,,,,True,1
104_6,,,3.0,3.0,,,,,True,1
104_7,,,1.0,1.0,,,,,True,1
104_8,,,1.0,1.0,,,,,True,1
104_9,,,3.0,3.0,,,,,True,1
104_10,,,3.0,1.0,,,,,True,1
104_11,,,3.0,1.0,,,,,True,1
104_12,,,3.0,3.0,,,,,True,1
104_13,,,3.0,3.0,,,,,True,1
104_14,,,3.0,3.0,,,,,True,1
104_15,,,3.0,3.0,,,,,True,1
104_16,,,3.0,3.0,,,,,True,1
104_17,,,3.0,3.0,,,,,True,1
105_0,,,3.0,3.0,,,,,True,1
105_1,,,3.0,3.0,,,,,True,1
105_2,,,1.0,1.0,,,,,True,1
105_3,,,1.0,1.0,,,,,True,1
105_4,,,3.0,3.0,,,,,True,1
105_5,,,1.0,1.0,,,,,True,1
105_6,,,1.0,1.0,,,,,True,1
105_7,,,1.0,1.0,,,,,True,1
105_8,,,3.0,3.0,,,,,True,1
105_9,,,3.0,3.0,,,,,True,1
105_10,,,3.0,3.0,,,,,True,1
105_11,,,3.0,3.0,,,,,True,1
105_12,,,3.0,3.0,,,,,True,1
105_13,,,3.0,3.0,,,,,True,1
105_14,,,3.0,3.0,,,,,True,1
105_15,,,3.0,3.0,,,,,True,1
105_16,,,3.0,3.0,,,,,True,1
105_17,,,3.0,3.0,,,,,True,1
105_18,,,3.0,3.0,,,,,True,1
105_19,,,3.0,3.0,,,,,True,1
106_0,,,1.0,1.0,,,,,True,1
106_1,,,3.0,3.0,,,,,True,1
106_2,,,3.0,3.0,,,,,True,1
106_3,,,1.0,1.0,,,,,True,1
106_4,,,1.0,1.0,,,,,True,1
106_5,,,3.0,3.0,,,,,True,1
106_6,,,3.0,3.0,,,,,True,1
106_7,,,1.0,1.0,,,,,True,1
106_8,,,3.0,3.0,,,,,True,1
106_9,,,1.0,3.0,,,,,True,1
107_0,,,3.0,3.0,,,,,True,1
107_1,,,1.0,1.0,,,,,True,1
107_2,,,3.0,1.0,,,,,True,1
107_3,,,3.0,3.0,,,,,True,1
107_4,,,3.0,3.0,,,,,True,1
107_5,,,3.0,3.0,,,,,True,1
107_6,,,3.0,3.0,,,,,True,1
107_7,,,3.0,1.0,,,,,True,1
107_8,,,3.0,3.0,,,,,True,1
107_9,,,3.0,3.0,,,,,True,1
107_10,,,3.0,3.0,,,,,True,1
107_11,,,3.0,1.0,,,,,True,1
107_12,,,1.0,1.0,,,,,True,1
107_13,,,3.0,3.0,,,,,True,1
107_14,,,3.0,3.0,,,,,True,1
107_15,,,1.0,3.0,,,,,True,1
107_16,,,3.0,3.0,,,,,True,1
107_17,,,3.0,3.0,,,,,True,1
107_18,,,3.0,3.0,,,,,True,1
107_19,,,1.0,1.0,,,,,True,1
107_20,,,3.0,1.0,,,,,True,1
107_21,,,3.0,1.0,,,,,True,1
107_22,,,3.0,1.0,,,,,True,1
107_23,,,1.0,1.0,,,,,True,1
107_24,,,3.0,3.0,,,,,True,1
107_25,,,1.0,3.0,,,,,True,1
107_26,,,3.0,3.0,,,,,True,1
107_27,,,3.0,3.0,,,,,True,1
107_28,,,3.0,3.0,,,,,True,1
107_29,,,3.0,3.0,,,,,True,1
108_0,,,3.0,3.0,,,,,True,1
108_1,,,3.0,3.0,,,,,True,1
108_2,,,3.0,3.0,,,,,True,1
108_3,,,3.0,3.0,,,,,True,1
108_4,,,3.0,3.0,,,,,True,1
108_5,,,3.0,3.0,,,,,True,1
108_6,,,3.0,1.0,,,,,True,1
108_7,,,3.0,3.0,,,,,True,1
108_8,,,1.0,3.0,,,,,True,1
108_9,,,1.0,1.0,,,,,True,1
108_10,,,3.0,3.0,,,,,True,1
108_11,,,1.0,1.0,,,,,True,1
108_12,,,3.0,3.0,,,,,True,1
108_13,,,1.0,1.0,,,,,True,1
108_14,,,3.0,3.0,,,,,True,1
108_15,,,1.0,1.0,,,,,True,1
108_16,,,1.0,3.0,,,,,True,1
108_17,,,1.0,3.0,,,,,True,1
108_18,,,3.0,3.0,,,,,True,1
108_19,,,3.0,3.0,,,,,True,1
108_20,,,3.0,3.0,,,,,True,1
108_21,,,1.0,1.0,,,,,True,1
108_22,,,3.0,1.0,,,,,True,1
108_23,,,3.0,3.0,,,,,True,1
141_0,,,3.0,,,,3.0,,True,1
141_1,,,3.0,,,,3.0,,True,1
141_2,,,3.0,,,,3.0,,True,1
141_3,,,3.0,,,,3.0,,True,1
141_4,,,3.0,,,,3.0,,True,1
141_5,,,3.0,,,,3.0,,True,1
141_6,,,3.0,,,,3.0,,True,1
141_7,,,3.0,,,,3.0,,True,1
141_8,,,3.0,,,,3.0,,True,1
141_9,,,3.0,,,,1.0,,True,1
141_10,,,3.0,,,,3.0,,True,1
141_11,,,3.0,,,,3.0,,True,1
141_12,,,3.0,,,,3.0,,True,1
141_13,,,3.0,,,,3.0,,True,1
141_14,,,3.0,,,,3.0,,True,1
141_15,,,3.0,,,,3.0,,True,1
141_16,,,3.0,,,,3.0,,True,1
141_17,,,1.0,,,,1.0,,True,1
141_18,,,1.0,,,,1.0,,True,1
141_19,,,3.0,,,,1.0,,True,1
141_20,,,1.0,,,,3.0,,True,1
141_21,,,3.0,,,,1.0,,True,1
141_22,,,1.0,,,,3.0,,True,1
141_23,,,3.0,,,,1.0,,True,1
141_24,,,3.0,,,,1.0,,True,1
141_25,,,1.0,,,,3.0,,True,1
141_26,,,3.0,,,,1.0,,True,1
141_27,,,3.0,,,,1.0,,True,1
141_28,,,3.0,,,,1.0,,True,1
141_29,,,3.0,,,,1.0,,True,1
142_0,,,3.0,,,,3.0,,True,1
142_1,,,3.0,,,,3.0,,True,1
142_2,,,3.0,,,,3.0,,True,1
142_3,,,3.0,,,,3.0,,True,1
142_4,,,3.0,,,,3.0,,True,1
142_5,,,3.0,,,,3.0,,True,1
142_6,,,3.0,,,,3.0,,True,1
142_7,,,3.0,,,,3.0,,True,1
142_8,,,3.0,,,,3.0,,True,1
142_9,,,3.0,,,,3.0,,True,1
142_10,,,1.0,,,,3.0,,True,1
142_11,,,3.0,,,,1.0,,True,1
142_12,,,3.0,,,,1.0,,True,1
142_13,,,3.0,,,,1.0,,True,1
142_14,,,1.0,,,,1.0,,True,1
142_15,,,3.0,,,,1.0,,True,1
142_16,,,3.0,,,,3.0,,True,1
142_17,,,3.0,,,,1.0,,True,1
142_18,,,3.0,,,,1.0,,True,1
142_19,,,3.0,,,,1.0,,True,1
109_0,,,3.0,3.0,,,,,True,1
109_1,,,3.0,3.0,,,,,True,1
109_2,,,3.0,3.0,,,,,True,1
109_3,,,3.0,3.0,,,,,True,1
109_4,,,3.0,1.0,,,,,True,1
109_5,,,3.0,3.0,,,,,True,1
109_6,,,1.0,1.0,,,,,True,1
109_7,,,3.0,3.0,,,,,True,1
109_8,,,3.0,3.0,,,,,True,1
109_9,,,3.0,3.0,,,,,True,1
109_10,,,1.0,1.0,,,,,True,1
109_11,,,3.0,3.0,,,,,True,1
109_12,,,3.0,3.0,,,,,True,1
109_13,,,3.0,3.0,,,,,True,1
109_14,,,3.0,3.0,,,,,True,1
109_15,,,3.0,1.0,,,,,True,1
109_16,,,3.0,3.0,,,,,True,1
109_17,,,3.0,3.0,,,,,True,1
109_18,,,1.0,1.0,,,,,True,1
109_19,,,3.0,3.0,,,,,True,1
143_0,,,1.0,,,,3.0,,True,1
143_1,,,3.0,,,,1.0,,True,1
143_2,,,3.0,,,,1.0,,True,1
143_3,,,3.0,,,,1.0,,True,1
143_4,,,3.0,,,,1.0,,True,1
143_5,,,3.0,,,,1.0,,True,1
143_6,,,3.0,,,,1.0,,True,1
143_7,,,3.0,,,,3.0,,True,1
143_8,,,3.0,,,,3.0,,True,1
143_9,,,3.0,,,,1.0,,True,1
144_0,,,3.0,,,,1.0,,True,1
144_1,,,3.0,,,,3.0,,True,1
144_2,,,3.0,,,,1.0,,True,1
144_3,,,3.0,,,,1.0,,True,1
144_4,,,3.0,,,,1.0,,True,1
144_5,,,3.0,,,,1.0,,True,1
144_6,,,3.0,,,,3.0,,True,1
144_7,,,3.0,,,,1.0,,True,1
144_8,,,3.0,,,,1.0,,True,1
144_9,,,3.0,,,,1.0,,True,1
144_10,,,3.0,,,,3.0,,True,1
144_11,,,3.0,,,,3.0,,True,1
144_12,,,3.0,,,,3.0,,True,1
144_13,,,3.0,,,,3.0,,True,1
144_14,,,3.0,,,,3.0,,True,1
144_15,,,3.0,,,,3.0,,True,1
144_16,,,3.0,,,,3.0,,True,1
144_17,,,3.0,,,,3.0,,True,1
144_18,,,3.0,,,,3.0,,True,1
144_19,,,3.0,,,,3.0,,True,1
110_0,,,1.0,1.0,,,,,True,1
110_1,,,3.0,3.0,,,,,True,1
110_2,,,3.0,3.0,,,,,True,1
110_3,,,3.0,3.0,,,,,True,1
110_4,,,3.0,3.0,,,,,True,1
110_5,,,1.0,1.0,,,,,True,1
110_6,,,1.0,1.0,,,,,True,1
110_7,,,3.0,3.0,,,,,True,1
110_8,,,3.0,3.0,,,,,True,1
110_9,,,1.0,1.0,,,,,True,1
110_10,,,3.0,3.0,,,,,True,1
110_11,,,3.0,3.0,,,,,True,1
110_12,,,3.0,3.0,,,,,True,1
110_13,,,3.0,3.0,,,,,True,1
110_14,,,3.0,1.0,,,,,True,1
110_15,,,3.0,3.0,,,,,True,1
110_16,,,3.0,1.0,,,,,True,1
110_17,,,3.0,3.0,,,,,True,1
110_18,,,3.0,3.0,,,,,True,1
110_19,,,3.0,3.0,,,,,True,1
110_20,,,3.0,3.0,,,,,True,1
110_21,,,3.0,3.0,,,,,True,1
110_22,,,3.0,3.0,,,,,True,1
110_23,,,3.0,3.0,,,,,True,1
110_24,,,3.0,3.0,,,,,True,1
110_25,,,3.0,3.0,,,,,True,1
111_0,,,3.0,3.0,,,,,True,1
111_1,,,3.0,3.0,,,,,True,1
111_2,,,3.0,3.0,,,,,True,1
111_3,,,3.0,3.0,,,,,True,1
111_4,,,3.0,3.0,,,,,True,1
111_5,,,3.0,3.0,,,,,True,1
111_6,,,3.0,3.0,,,,,True,1
111_7,,,3.0,3.0,,,,,True,1
111_8,,,3.0,3.0,,,,,True,1
111_9,,,3.0,3.0,,,,,True,1
111_10,,,3.0,3.0,,,,,True,1
111_11,,,3.0,3.0,,,,,True,1
111_12,,,3.0,3.0,,,,,True,1
111_13,,,3.0,3.0,,,,,True,1
111_14,,,3.0,3.0,,,,,True,1
111_15,,,3.0,3.0,,,,,True,1
111_16,,,3.0,3.0,,,,,True,1
111_17,,,3.0,3.0,,,,,True,1
111_18,,,3.0,3.0,,,,,True,1
111_19,,,3.0,3.0,,,,,True,1
112_0,,,3.0,3.0,,,,,True,1
112_1,,,3.0,3.0,,,,,True,1
112_2,,,3.0,3.0,,,,,True,1
112_3,,,3.0,3.0,,,,,True,1
112_4,,,3.0,3.0,,,,,True,1
112_5,,,3.0,3.0,,,,,True,1
112_6,,,3.0,3.0,,,,,True,1
112_7,,,3.0,3.0,,,,,True,1
112_8,,,3.0,3.0,,,,,True,1
112_9,,,3.0,3.0,,,,,True,1
145_0,,,3.0,,,,3.0,,True,1
145_1,,,3.0,,,,3.0,,True,1
145_2,,,3.0,,,,3.0,,True,1
145_3,,,3.0,,,,3.0,,True,1
145_4,,,3.0,,,,3.0,,True,1
145_5,,,3.0,,,,3.0,,True,1
145_6,,,3.0,,,,3.0,,True,1
145_7,,,3.0,,,,3.0,,True,1
145_8,,,3.0,,,,3.0,,True,1
145_9,,,3.0,,,,3.0,,True,1
145_10,,,3.0,,,,1.0,,True,1
145_11,,,3.0,,,,1.0,,True,1
145_12,,,1.0,,,,3.0,,True,1
145_13,,,3.0,,,,3.0,,True,1
145_14,,,1.0,,,,3.0,,True,1
145_15,,,1.0,,,,3.0,,True,1
145_16,,,1.0,,,,1.0,,True,1
145_17,,,3.0,,,,1.0,,True,1
145_18,,,3.0,,,,1.0,,True,1
145_19,,,3.0,,,,3.0,,True,1
113_0,,,3.0,1.0,,,,,True,1
113_1,,,3.0,3.0,,,,,True,1
113_3,,,3.0,3.0,,,,,True,1
113_4,,,3.0,3.0,,,,,True,1
113_5,,,3.0,1.0,,,,,True,1
113_6,,,3.0,3.0,,,,,True,1
113_7,,,3.0,3.0,,,,,True,1
113_8,,,3.0,3.0,,,,,True,1
113_9,,,3.0,3.0,,,,,True,1
113_10,,,1.0,1.0,,,,,True,1
113_11,,,3.0,3.0,,,,,True,1
113_12,,,3.0,3.0,,,,,True,1
113_13,,,3.0,3.0,,,,,True,1
113_14,,,3.0,3.0,,,,,True,1
114_0,,,3.0,3.0,,,,,True,1
114_1,,,3.0,3.0,,,,,True,1
114_2,,,3.0,3.0,,,,,True,1
114_3,,,3.0,3.0,,,,,True,1
114_4,,,1.0,1.0,,,,,True,1
114_5,,,1.0,3.0,,,,,True,1
114_6,,,1.0,1.0,,,,,True,1
114_7,,,3.0,1.0,,,,,True,1
114_8,,,1.0,1.0,,,,,True,1
114_9,,,1.0,1.0,,,,,True,1
114_10,,,1.0,3.0,,,,,True,1
114_11,,,3.0,3.0,,,,,True,1
114_12,,,3.0,3.0,,,,,True,1
114_13,,,3.0,3.0,,,,,True,1
114_14,,,3.0,1.0,,,,,True,1
114_15,,,3.0,3.0,,,,,True,1
114_16,,,3.0,3.0,,,,,True,1
114_17,,,1.0,1.0,,,,,True,1
114_18,,,3.0,3.0,,,,,True,1
114_19,,,3.0,3.0,,,,,True,1
146_0,,,3.0,,,,3.0,,True,1
146_1,,,3.0,,,,1.0,,True,1
146_2,,,3.0,,,,1.0,,True,1
146_3,,,3.0,,,,1.0,,True,1
146_4,,,3.0,,,,3.0,,True,1
146_5,,,3.0,,,,1.0,,True,1
146_6,,,3.0,,,,1.0,,True,1
146_7,,,3.0,,,,1.0,,True,1
146_8,,,3.0,,,,1.0,,True,1
146_9,,,3.0,,,,1.0,,True,1
115_0,,,3.0,3.0,,,,,True,1
115_1,,,3.0,3.0,,,,,True,1
115_5,,,1.0,1.0,,,,,True,1
115_6,,,3.0,3.0,,,,,True,1
115_8,,,3.0,3.0,,,,,True,1
115_9,,,3.0,1.0,,,,,True,1
115_10,,,3.0,3.0,,,,,True,1
115_11,,,3.0,3.0,,,,,True,1
115_12,,,3.0,3.0,,,,,True,1
115_13,,,3.0,3.0,,,,,True,1
115_14,,,3.0,3.0,,,,,True,1
115_15,,,3.0,3.0,,,,,True,1
115_16,,,3.0,3.0,,,,,True,1
115_17,,,3.0,3.0,,,,,True,1
115_18,,,3.0,3.0,,,,,True,1
115_19,,,3.0,3.0,,,,,True,1
116_0,,,3.0,1.0,,,,,True,1
116_1,,,3.0,1.0,,,,,True,1
116_2,,,3.0,3.0,,,,,True,1
116_3,,,1.0,3.0,,,,,True,1
116_4,,,1.0,3.0,,,,,True,1
116_5,,,1.0,3.0,,,,,True,1
116_6,,,1.0,3.0,,,,,True,1
116_7,,,1.0,3.0,,,,,True,1
116_8,,,3.0,1.0,,,,,True,1
116_9,,,3.0,1.0,,,,,True,1
116_10,,,3.0,3.0,,,,,True,1
116_11,,,3.0,3.0,,,,,True,1
116_12,,,3.0,3.0,,,,,True,1
116_13,,,3.0,3.0,,,,,True,1
116_14,,,3.0,3.0,,,,,True,1
116_15,,,3.0,3.0,,,,,True,1
116_16,,,3.0,3.0,,,,,True,1
116_17,,,3.0,3.0,,,,,True,1
116_18,,,3.0,3.0,,,,,True,1
116_19,,,3.0,3.0,,,,,True,1
147_0,,,3.0,,,,3.0,,True,1
147_1,,,1.0,,,,1.0,,True,1
147_2,,,3.0,,,,3.0,,True,1
147_3,,,1.0,,,,3.0,,True,1
147_4,,,3.0,,,,1.0,,True,1
147_5,,,1.0,,,,1.0,,True,1
147_6,,,1.0,,,,1.0,,True,1
147_7,,,3.0,,,,3.0,,True,1
147_8,,,1.0,,,,1.0,,True,1
147_9,,,3.0,,,,3.0,,True,1
147_10,,,3.0,,,,1.0,,True,1
147_11,,,3.0,,,,3.0,,True,1
147_12,,,3.0,,,,1.0,,True,1
147_13,,,3.0,,,,3.0,,True,1
147_14,,,3.0,,,,3.0,,True,1
147_15,,,3.0,,,,3.0,,True,1
147_16,,,3.0,,,,3.0,,True,1
147_17,,,3.0,,,,3.0,,True,1
147_18,,,3.0,,,,3.0,,True,1
147_19,,,3.0,,,,3.0,,True,1
117_0,,,3.0,3.0,,,,,True,1
117_1,,,3.0,1.0,,,,,True,1
117_2,,,3.0,3.0,,,,,True,1
117_3,,,3.0,3.0,,,,,True,1
117_4,,,3.0,3.0,,,,,True,1
117_5,,,3.0,3.0,,,,,True,1
117_6,,,3.0,3.0,,,,,True,1
117_7,,,1.0,1.0,,,,,True,1
117_8,,,1.0,1.0,,,,,True,1
117_9,,,1.0,1.0,,,,,True,1
117_10,,,3.0,3.0,,,,,True,1
117_11,,,3.0,3.0,,,,,True,1
117_12,,,3.0,3.0,,,,,True,1
117_13,,,3.0,3.0,,,,,True,1
117_14,,,1.0,3.0,,,,,True,1
117_15,,,3.0,1.0,,,,,True,1
117_16,,,3.0,3.0,,,,,True,1
117_17,,,3.0,3.0,,,,,True,1
117_18,,,3.0,3.0,,,,,True,1
117_19,,,3.0,3.0,,,,,True,1
117_20,,,3.0,3.0,,,,,True,1
117_21,,,3.0,3.0,,,,,True,1
117_22,,,3.0,3.0,,,,,True,1
117_23,,,3.0,3.0,,,,,True,1
117_24,,,3.0,3.0,,,,,True,1
117_25,,,3.0,3.0,,,,,True,1
117_26,,,3.0,3.0,,,,,True,1
117_27,,,3.0,3.0,,,,,True,1
117_28,,,3.0,3.0,,,,,True,1
118_0,,,3.0,3.0,,,,,True,1
118_1,,,3.0,3.0,,,,,True,1
118_2,,,3.0,3.0,,,,,True,1
118_3,,,3.0,3.0,,,,,True,1
118_4,,,3.0,3.0,,,,,True,1
118_5,,,3.0,3.0,,,,,True,1
118_6,,,3.0,3.0,,,,,True,1
118_7,,,3.0,3.0,,,,,True,1
118_8,,,3.0,3.0,,,,,True,1
118_9,,,3.0,3.0,,,,,True,1
118_10,,,3.0,3.0,,,,,True,1
118_11,,,3.0,3.0,,,,,True,1
118_12,,,3.0,3.0,,,,,True,1
118_13,,,3.0,3.0,,,,,True,1
118_14,,,3.0,3.0,,,,,True,1
118_15,,,3.0,3.0,,,,,True,1
118_16,,,3.0,3.0,,,,,True,1
118_17,,,3.0,1.0,,,,,True,1
118_18,,,3.0,3.0,,,,,True,1
118_19,,,3.0,3.0,,,,,True,1
118_20,,,3.0,3.0,,,,,True,1
118_21,,,3.0,3.0,,,,,True,1
118_22,,,3.0,3.0,,,,,True,1
118_23,,,3.0,1.0,,,,,True,1
118_24,,,1.0,1.0,,,,,True,1
119_0,,,3.0,3.0,,,,,True,1
119_1,,,3.0,3.0,,,,,True,1
119_2,,,1.0,1.0,,,,,True,1
119_3,,,3.0,3.0,,,,,True,1
119_4,,,3.0,3.0,,,,,True,1
119_5,,,3.0,3.0,,,,,True,1
119_6,,,1.0,1.0,,,,,True,1
119_7,,,1.0,1.0,,,,,True,1
119_8,,,3.0,3.0,,,,,True,1
119_9,,,3.0,3.0,,,,,True,1
119_10,,,3.0,3.0,,,,,True,1
119_11,,,3.0,3.0,,,,,True,1
119_12,,,3.0,3.0,,,,,True,1
119_13,,,3.0,3.0,,,,,True,1
119_14,,,3.0,3.0,,,,,True,1
119_15,,,3.0,3.0,,,,,True,1
119_16,,,3.0,3.0,,,,,True,1
119_17,,,3.0,3.0,,,,,True,1
119_18,,,3.0,3.0,,,,,True,1
119_19,,,3.0,3.0,,,,,True,1
148_0,,,3.0,,,,1.0,,True,1
148_1,,,1.0,,,,3.0,,True,1
148_2,,,1.0,,,,1.0,,True,1
148_3,,,3.0,,,,3.0,,True,1
148_4,,,3.0,,,,3.0,,True,1
148_5,,,3.0,,,,3.0,,True,1
148_6,,,3.0,,,,3.0,,True,1
148_7,,,3.0,,,,3.0,,True,1
148_8,,,3.0,,,,3.0,,True,1
148_9,,,3.0,,,,3.0,,True,1
148_10,,,3.0,,,,3.0,,True,1
148_11,,,3.0,,,,3.0,,True,1
148_12,,,3.0,,,,3.0,,True,1
148_13,,,3.0,,,,3.0,,True,1
148_14,,,3.0,,,,3.0,,True,1
120_0,,,3.0,3.0,,,,,True,1
120_1,,,3.0,3.0,,,,,True,1
120_2,,,3.0,3.0,,,,,True,1
120_3,,,1.0,3.0,,,,,True,1
120_4,,,1.0,3.0,,,,,True,1
120_5,,,3.0,1.0,,,,,True,1
120_6,,,1.0,3.0,,,,,True,1
120_7,,,1.0,3.0,,,,,True,1
120_8,,,1.0,3.0,,,,,True,1
120_9,,,3.0,3.0,,,,,True,1
120_10,,,3.0,3.0,,,,,True,1
120_11,,,3.0,3.0,,,,,True,1
120_12,,,3.0,3.0,,,,,True,1
120_13,,,3.0,3.0,,,,,True,1
120_14,,,3.0,3.0,,,,,True,1
120_15,,,3.0,3.0,,,,,True,1
121_0,,,3.0,3.0,,,,,True,1
121_1,,,3.0,3.0,,,,,True,1
121_2,,,3.0,3.0,,,,,True,1
121_3,,,3.0,3.0,,,,,True,1
121_4,,,3.0,3.0,,,,,True,1
121_5,,,3.0,3.0,,,,,True,1
121_6,,,3.0,1.0,,,,,True,1
121_7,,,3.0,3.0,,,,,True,1
121_8,,,3.0,3.0,,,,,True,1
121_9,,,3.0,3.0,,,,,True,1
121_10,,,1.0,3.0,,,,,True,1
121_11,,,1.0,3.0,,,,,True,1
121_12,,,1.0,3.0,,,,,True,1
121_13,,,1.0,3.0,,,,,True,1
121_14,,,3.0,1.0,,,,,True,1
121_15,,,3.0,1.0,,,,,True,1
121_16,,,1.0,3.0,,,,,True,1
121_17,,,3.0,1.0,,,,,True,1
121_18,,,3.0,1.0,,,,,True,1
121_19,,,1.0,3.0,,,,,True,1
122_0,,,3.0,3.0,,,,,True,1
122_1,,,3.0,3.0,,,,,True,1
122_2,,,3.0,3.0,,,,,True,1
122_3,,,3.0,3.0,,,,,True,1
122_4,,,3.0,3.0,,,,,True,1
122_5,,,3.0,3.0,,,,,True,1
122_6,,,3.0,3.0,,,,,True,1
122_7,,,3.0,3.0,,,,,True,1
122_8,,,3.0,3.0,,,,,True,1
122_9,,,3.0,3.0,,,,,True,1
122_10,,,3.0,3.0,,,,,True,1
122_11,,,3.0,3.0,,,,,True,1
122_12,,,3.0,3.0,,,,,True,1
122_13,,,3.0,3.0,,,,,True,1
122_14,,,3.0,1.0,,,,,True,1
122_15,,,3.0,3.0,,,,,True,1
122_16,,,1.0,1.0,,,,,True,1
122_17,,,1.0,1.0,,,,,True,1
122_18,,,3.0,3.0,,,,,True,1
122_19,,,1.0,1.0,,,,,True,1
123_0,,,3.0,3.0,,,,,True,1
123_1,,,3.0,3.0,,,,,True,1
123_2,,,3.0,3.0,,,,,True,1
123_3,,,3.0,3.0,,,,,True,1
123_4,,,3.0,3.0,,,,,True,1
123_5,,,3.0,3.0,,,,,True,1
123_6,,,3.0,3.0,,,,,True,1
123_7,,,3.0,3.0,,,,,True,1
123_8,,,3.0,3.0,,,,,True,1
123_9,,,3.0,3.0,,,,,True,1
123_10,,,3.0,3.0,,,,,True,1
123_11,,,1.0,1.0,,,,,True,1
123_12,,,3.0,3.0,,,,,True,1
123_13,,,3.0,3.0,,,,,True,1
123_14,,,1.0,1.0,,,,,True,1
123_15,,,3.0,3.0,,,,,True,1
123_16,,,1.0,1.0,,,,,True,1
123_17,,,3.0,3.0,,,,,True,1
123_18,,,3.0,1.0,,,,,True,1
123_19,,,3.0,3.0,,,,,True,1
124_0,,,3.0,3.0,,,,,True,1
124_1,,,3.0,3.0,,,,,True,1
124_2,,,3.0,3.0,,,,,True,1
124_3,,,3.0,3.0,,,,,True,1
124_4,,,3.0,3.0,,,,,True,1
124_5,,,3.0,3.0,,,,,True,1
124_6,,,3.0,3.0,,,,,True,1
124_7,,,3.0,3.0,,,,,True,1
124_8,,,3.0,3.0,,,,,True,1
124_9,,,3.0,3.0,,,,,True,1
124_10,,,3.0,3.0,,,,,True,1
124_11,,,3.0,3.0,,,,,True,1
124_12,,,3.0,3.0,,,,,True,1
124_13,,,1.0,3.0,,,,,True,1
124_14,,,3.0,3.0,,,,,True,1
124_15,,,3.0,3.0,,,,,True,1
124_16,,,1.0,1.0,,,,,True,1
124_17,,,3.0,3.0,,,,,True,1
124_18,,,3.0,3.0,,,,,True,1
124_19,,,1.0,1.0,,,,,True,1
125_0,,,3.0,3.0,,,,,True,1
125_1,,,3.0,3.0,,,,,True,1
125_2,,,3.0,3.0,,,,,True,1
125_3,,,3.0,3.0,,,,,True,1
125_4,,,3.0,3.0,,,,,True,1
125_5,,,3.0,3.0,,,,,True,1
125_6,,,3.0,3.0,,,,,True,1
125_7,,,3.0,3.0,,,,,True,1
125_8,,,3.0,3.0,,,,,True,1
125_9,,,3.0,3.0,,,,,True,1
125_10,,,3.0,3.0,,,,,True,1
125_11,,,1.0,1.0,,,,,True,1
125_12,,,3.0,3.0,,,,,True,1
125_13,,,3.0,3.0,,,,,True,1
125_14,,,1.0,1.0,,,,,True,1
125_15,,,3.0,3.0,,,,,True,1
125_16,,,1.0,1.0,,,,,True,1
125_17,,,3.0,3.0,,,,,True,1
125_18,,,3.0,3.0,,,,,True,1
125_19,,,3.0,1.0,,,,,True,1
149_0,,,3.0,,,,1.0,,True,1
149_1,,,3.0,,,,1.0,,True,1
149_2,,,1.0,,,,1.0,,True,1
149_3,,,1.0,,,,1.0,,True,1
149_4,,,1.0,,,,3.0,,True,1
149_5,,,3.0,,,,1.0,,True,1
149_6,,,1.0,,,,1.0,,True,1
149_7,,,3.0,,,,1.0,,True,1
149_8,,,3.0,,,,1.0,,True,1
149_9,,,3.0,,,,1.0,,True,1
149_10,,,3.0,,,,3.0,,True,1
149_11,,,3.0,,,,3.0,,True,1
149_12,,,3.0,,,,1.0,,True,1
149_13,,,3.0,,,,3.0,,True,1
149_14,,,3.0,,,,3.0,,True,1
149_15,,,3.0,,,,3.0,,True,1
149_16,,,3.0,,,,3.0,,True,1
149_17,,,3.0,,,,1.0,,True,1
149_18,,,3.0,,,,3.0,,True,1
149_19,,,3.0,,,,3.0,,True,1
150_0,,,3.0,,,,1.0,,True,1
150_1,,,3.0,,,,1.0,,True,1
150_2,,,3.0,,,,3.0,,True,1
150_3,,,1.0,,,,3.0,,True,1
150_4,,,3.0,,,,1.0,,True,1
150_5,,,3.0,,,,1.0,,True,1
150_6,,,3.0,,,,1.0,,True,1
150_7,,,3.0,,,,1.0,,True,1
150_8,,,3.0,,,,1.0,,True,1
150_9,,,1.0,,,,3.0,,True,1
150_11,,,3.0,,,,3.0,,True,1
150_12,,,3.0,,,,3.0,,True,1
150_13,,,3.0,,,,3.0,,True,1
150_14,,,1.0,,,,1.0,,True,1
150_15,,,1.0,,,,1.0,,True,1
150_16,,,1.0,,,,1.0,,True,1
150_17,,,3.0,,,,3.0,,True,1
150_18,,,3.0,,,,3.0,,True,1
150_19,,,1.0,,,,3.0,,True,1
150_20,,,3.0,,,,1.0,,True,1
150_21,,,3.0,,,,3.0,,True,1
150_22,,,3.0,,,,1.0,,True,1
